         2        34        0.0000000000000000e+00
         2        31        0.0000000000000000e+00
         2        32        0.0000000000000000e+00
         2        35        0.0000000000000000e+00
         2        36        0.0000000000000000e+00
         2        37        0.0000000000000000e+00
         2        38        0.0000000000000000e+00
         2        39        0.0000000000000000e+00
         2        40        0.0000000000000000e+00
         2        10        0.0000000000000000e+00
         2        11        0.0000000000000000e+00
         2        12        0.0000000000000000e+00
         2        16        0.0000000000000000e+00
         2        17        0.0000000000000000e+00
         2        18        0.0000000000000000e+00
         2        19        0.0000000000000000e+00
         2        20        0.0000000000000000e+00
         2        21        0.0000000000000000e+00
         2        22        0.0000000000000000e+00
         2        23        0.0000000000000000e+00
         2        24        0.0000000000000000e+00
         3         1        0.0000000000000000e+00
         3         2        0.0000000000000000e+00
         3         3        1.0000000000000000e+00
         3         4        0.0000000000000000e+00
         3         5        0.0000000000000000e+00
         3         6        0.0000000000000000e+00
         3         7        0.0000000000000000e+00
         3         8        0.0000000000000000e+00
         3         9        0.0000000000000000e+00
         3        13        0.0000000000000000e+00
         3        14        0.0000000000000000e+00
         3        15        0.0000000000000000e+00
         3        25        0.0000000000000000e+00
         3        26        0.0000000000000000e+00
         3        27        0.0000000000000000e+00
         3        28        0.0000000000000000e+00
         3        29        0.0000000000000000e+00
         3        30        0.0000000000000000e+00
         3        33        0.0000000000000000e+00
         3        34        0.0000000000000000e+00
         3        31        0.0000000000000000e+00
         3        32        0.0000000000000000e+00
         3        35        0.0000000000000000e+00
         3        36        0.0000000000000000e+00
         3        37        0.0000000000000000e+00
         3        38        0.0000000000000000e+00
         3        39        0.0000000000000000e+00
         3        40        0.0000000000000000e+00
         3        10        0.0000000000000000e+00
         3        11        0.0000000000000000e+00
         3        12        0.0000000000000000e+00
         3        16        0.0000000000000000e+00
         3        17        0.0000000000000000e+00
         3        18        0.0000000000000000e+00
         3        19        0.0000000000000000e+00
         3        20        0.0000000000000000e+00
         3        21        0.0000000000000000e+00
         3        22        0.0000000000000000e+00
         3        23        0.0000000000000000e+00
         3        24        0.0000000000000000e+00
         4         1        0.0000000000000000e+00
         4         2        0.0000000000000000e+00
         4         3        0.0000000000000000e+00
         4         4        1.0000000000000000e+00
         4         5        0.0000000000000000e+00
         4         6        0.0000000000000000e+00
         4         7        0.0000000000000000e+00
         4         8        0.0000000000000000e+00
         4         9        0.0000000000000000e+00
         4        13        0.0000000000000000e+00
         4        14        0.0000000000000000e+00
         4        15        0.0000000000000000e+00
         4        25        0.0000000000000000e+00
         4        26        0.0000000000000000e+00
         4        27        0.0000000000000000e+00
         4        28        0.0000000000000000e+00
         4        29        0.0000000000000000e+00
         4        30        0.0000000000000000e+00
         4        33        0.0000000000000000e+00
         4        34        0.0000000000000000e+00
         4        31        0.0000000000000000e+00
         4        32        0.0000000000000000e+00
         4        35        0.0000000000000000e+00
         4        36        0.0000000000000000e+00
         4        37        0.0000000000000000e+00
         4        38        0.0000000000000000e+00
         4        39        0.0000000000000000e+00
         4        40        0.0000000000000000e+00
         4        10        0.0000000000000000e+00
         4        11        0.0000000000000000e+00
         4        12        0.0000000000000000e+00
         4        16        0.0000000000000000e+00
         4        17        0.0000000000000000e+00
         4        18        0.0000000000000000e+00
         4        19        0.0000000000000000e+00
         4        20        0.0000000000000000e+00
         4        21        0.0000000000000000e+00
         4        22        0.0000000000000000e+00
         4        23        0.0000000000000000e+00
         4        24        0.0000000000000000e+00
         5         1        0.0000000000000000e+00
         5         2        0.0000000000000000e+00
         5         3        0.0000000000000000e+00
         5         4        0.0000000000000000e+00
         5         5        1.0000000000000000e+00
         5         6        0.0000000000000000e+00
         5         7        0.0000000000000000e+00
         5         8        0.0000000000000000e+00
         5         9        0.0000000000000000e+00
         5        13        0.0000000000000000e+00
         5        14        0.0000000000000000e+00
         5        15        0.0000000000000000e+00
         5        25        0.0000000000000000e+00
         5        26        0.0000000000000000e+00
         5        27        0.0000000000000000e+00
         5        28        0.0000000000000000e+00
         5        29        0.0000000000000000e+00
         5        30        0.0000000000000000e+00
         5        33        0.0000000000000000e+00
         5        34        0.0000000000000000e+00
         5        31        0.0000000000000000e+00
         5        32        0.0000000000000000e+00
         5        35        0.0000000000000000e+00
         5        36        0.0000000000000000e+00
         5        37        0.0000000000000000e+00
         5        38        0.0000000000000000e+00
         5        39        0.0000000000000000e+00
         5        40        0.0000000000000000e+00
         5        10        0.0000000000000000e+00
         5        11        0.0000000000000000e+00
         5        12        0.0000000000000000e+00
         5        16        0.0000000000000000e+00
         5        17        0.0000000000000000e+00
         5        18        0.0000000000000000e+00
         5        19        0.0000000000000000e+00
         5        20        0.0000000000000000e+00
         5        21        0.0000000000000000e+00
         5        22        0.0000000000000000e+00
         5        23        0.0000000000000000e+00
         5        24        0.0000000000000000e+00
         6         1        6.4901519805224211e+01
         6         2        6.5501550884557346e+01
         6         3        1.1032573701711721e+05
         6         4        3.6646071151171907e+02
         6         5        3.6764690370157814e+02
         6         6        2.2275016112659816e+05
         6         7        1.8605777018040402e+02
         6         8       -6.5405068825582390e+01
         6         9        1.1106229223916472e+05
         6        13       -3.6821141709657360e+02
         6        14        3.3792627210921225e+01
         6        15        5.5002920271488394e+04
         6        25        5.6907222280238700e-04
         6        26        0.0000000000000000e+00
         6        27        5.6713603243012877e-04
         6        28        0.0000000000000000e+00
         6        29        2.8056669526813267e-04
         6        30        0.0000000000000000e+00
         6        33        2.8032876933788505e-04
         6        34        0.0000000000000000e+00
         6        31        2.8205511802976171e-04
         6        32        0.0000000000000000e+00
         6        35        2.7949104922270126e-04
         6        36        0.0000000000000000e+00
         6        37        1.3881109921104695e-04
         6        38        0.0000000000000000e+00
         6        39        1.3942288720199093e-04
         6        40        0.0000000000000000e+00
         6        10        3.4819369730203306e+01
         6        11       -3.6816995497851593e+02
         6        12        5.5003587701743287e+04
         6        16       -6.6442096666660206e+01
         6        17        1.8544111593196860e+02
         6        18        1.1106049949616067e+05
         6        19       -3.3488812242979542e+01
         6        20       -3.3658616307085303e+01
         6        21        5.5373060259085971e+04
         6        22       -1.8409704522133723e+02
         6        23       -1.8514855761784173e+02
         6        24        2.7421741888640830e+04
         7         1        5.5372939099796502e+04
         7         2        3.4770602236362144e+01
         7         3       -3.5141771065123407e+01
         7         4        1.1106231484120320e+05
         7         5        6.9785887779583433e+01
         7         6        1.8605021474336567e+02
         7         7        2.2275755497685875e+05
         7         8       -3.7218354041162115e+02
         7         9        3.7371209703585043e+02
         7        13        2.7421910921932264e+04
         7        14        1.8480267000820541e+02
         7        15       -1.8585908848701442e+02
         7        25        1.4113859039681541e-04
         7        26        0.0000000000000000e+00
         7        27        2.8092107353919730e-04
         7        28        0.0000000000000000e+00
         7        29        5.4956532504196547e-04
         7        30        0.0000000000000000e+00
         7        33        1.3807216114593486e-04
         7        34        0.0000000000000000e+00
         7        31        2.7533975780577808e-04
         7        32        0.0000000000000000e+00
         7        35        2.7530284730909507e-04
         7        36        0.0000000000000000e+00
         7        37        5.4486536133290539e-04
         7        38        0.0000000000000000e+00
         7        39        2.7309689678313556e-04
         7        40        0.0000000000000000e+00
         7        10        1.1106188159891903e+05
         7        11       -1.8532348376402638e+02
         7        12       -6.7389297518070492e+01
         7        16        5.5001002937928701e+04
         7        17        3.7124419081525218e+02
         7        18        3.4073039307191152e+01
         7        19        1.1031841149620578e+05
         7        20       -6.8248295353547789e+01
         7        21        6.6494142785091924e+01
         7        22        5.5003984127155032e+04
         7        23       -3.4848031310207922e+01
         7        24       -3.7193933680129078e+02
         8         1       -3.2000973734793220e+01
         8         2        5.5007939528719115e+04
         8         3        3.6719212863090962e+02
         8         4       -6.4989782603747969e+01
         8         5        1.1032549291817522e+05
         8         6       -6.5419046457823782e+01
         8         7       -3.7220551274086324e+02
         8         8        2.2275111652468328e+05
         8         9       -3.7124823306951390e+02
         8        13        1.8424616883645172e+02
         8        14        2.7422810875653351e+04
         8        15        1.8538770343104051e+02
         8        25       -2.8053291861166959e-04
         8        26        0.0000000000000000e+00
         8        27       -5.6130958682719368e-04
         8        28        0.0000000000000000e+00
         8        29       -5.5024656106555936e-04
         8        30        0.0000000000000000e+00
         8        33       -1.3912098432310670e-04
         8        34        0.0000000000000000e+00
         8        31       -2.7459111472059622e-04
         8        32        0.0000000000000000e+00
         8        35       -2.7796792969754579e-04
         8        36        0.0000000000000000e+00
         8        37       -2.7429498018986218e-04
         8        38        0.0000000000000000e+00
         8        39       -1.3734638965911329e-04
         8        40        0.0000000000000000e+00
         8        10       -1.8506238032222268e+02
         8        11        1.1105954124998581e+05
         8        12        6.6162528622152536e+01
         8        16        3.6995891842161160e+02
         8        17        5.5000937314926181e+04
         8        18       -3.2328576842431687e+01
         8        19        6.7472057554809510e+01
         8        20        1.1105976274859764e+05
         8        21       -1.8438721236996781e+02
         8        22        3.2581504588754306e+01
         8        23        5.5372398839258647e+04
         8        24        3.4640708055634605e+01
         9         1        3.2384209516278389e+01
         9         2        3.6765232986893221e+02
         9         3        5.5003406480263868e+04
         9         4        1.8564842171820081e+02
         9         5        6.9630036311857921e+01
         9         6        1.1106229868458777e+05
         9         7        3.7371985711436201e+02
         9         8       -3.7123471374361270e+02
         9         9        2.2275983669633622e+05
         9        13       -1.8541957249423891e+02
         9        14        1.8550707271829930e+02
         9        15        2.7421561175003771e+04
         9        25        2.8181836187306437e-04
         9        26        0.0000000000000000e+00
         9        27        2.8033213184027101e-04
         9        28        0.0000000000000000e+00
         9        29        5.5420202526392816e-04
         9        30        0.0000000000000000e+00
         9        33        1.3943371185266314e-04
         9        34        0.0000000000000000e+00
         9        31        5.5844617615324432e-04
         9        32        0.0000000000000000e+00
         9        35        1.3886191544617906e-04
         9        36        0.0000000000000000e+00
         9        37        2.7539921855705566e-04
         9        38        0.0000000000000000e+00
         9        39        2.7715636850086565e-04
         9        40        0.0000000000000000e+00
         9        10        6.8603033050353773e+01
         9        11       -6.9304664752806502e+01
         9        12        1.1031893344232261e+05
         9        16       -3.3881624778619269e+01
         9        17        3.5631770131622162e+01
         9        18        5.5373061948187431e+04
         9        19       -6.9827567426065073e+01
         9        20       -1.8444057924552874e+02
         9        21        1.1106188009470957e+05
         9        22       -3.7122675670027172e+02
         9        23       -3.3441251288763638e+01
         9        24        5.4999021478588038e+04
        13         1        1.1032801058985783e+05
        13         2       -6.5739494683779142e+01
        13         3        6.6738503590158530e+01
        13         4        5.5003875810593338e+04
        13         5       -3.3535862372320764e+01
        13         6       -3.6822122222813937e+02
        13         7        2.7421906533829413e+04
        13         8        1.8424386157319651e+02
        13         9       -1.8542174495036548e+02
        13        13        2.2275316879396234e+05
        13        14       -3.7154429662584164e+02
        13        15        3.7250230759982099e+02
        13        25       -5.6542775085388457e-04
        13        26        0.0000000000000000e+00
        13        27       -2.8231288398488253e-04
        13        28        0.0000000000000000e+00
        13        29       -1.3955115932686438e-04
        13        30        0.0000000000000000e+00
        13        33       -5.5600249676759916e-04
        13        34        0.0000000000000000e+00
        13        31       -2.7988302128914566e-04
        13        32        0.0000000000000000e+00
        13        35       -2.7792495720547854e-04
        13        36        0.0000000000000000e+00
        13        37       -1.3795595689030849e-04
        13        38        0.0000000000000000e+00
        13        39       -2.7630298583167690e-04
        13        40        0.0000000000000000e+00
        13        10        5.5002800895581924e+04
        13        11        3.6869186140170609e+02
        13        12        3.2555319878034780e+01
        13        16        1.1106001904142577e+05
        13        17       -1.8574597497281786e+02
        13        18       -6.8551869176049593e+01
        13        19        5.5371900567571123e+04
        13        20        3.4255594630100916e+01
        13        21       -3.4632417766798497e+01
        13        22        1.1105831776717752e+05
        13        23        6.9374311049755889e+01
        13        24        1.8503112305333866e+02
        14         1        6.8166358410137747e+01
        14         2        1.1106070695293913e+05
        14         3       -1.8472507317759963e+02
        14         4        3.3987496838838169e+01
        14         5        5.5373253080291819e+04
        14         6        3.3787928162789463e+01
        14         7        1.8480150418356718e+02
        14         8        2.7422814610405661e+04
        14         9        1.8550708644919752e+02
        14        13       -3.7152682670735766e+02
        14        14        2.2275679533278284e+05
        14        15       -3.7249862195209437e+02
        14        25        2.8002314504833533e-04
        14        26        0.0000000000000000e+00
        14        27        1.3996509898166312e-04
        14        28        0.0000000000000000e+00
        14        29        1.3790472688144791e-04
        14        30        0.0000000000000000e+00
        14        33        5.5327468765093302e-04
        14        34        0.0000000000000000e+00
        14        31        2.7720674489967146e-04
        14        32        0.0000000000000000e+00
        14        35        2.7594996314122942e-04
        14        36        0.0000000000000000e+00
        14        37        2.7410025658445171e-04
        14        38        0.0000000000000000e+00
        14        39        5.5142765084151941e-04
        14        40        0.0000000000000000e+00
        14        10        3.6953816053117197e+02
        14        11        5.5003514813129193e+04
        14        12       -3.3290779556194323e+01
        14        16       -1.8546450647408867e+02
        14        17        1.1106281773021154e+05
        14        18        6.7864256245066372e+01
        14        19       -3.3653254249837637e+01
        14        20        5.5001306169702388e+04
        14        21        3.7179900936807451e+02
        14        22       -6.5848932532431093e+01
        14        23        1.1031879131053669e+05
        14        24       -6.8443805539239563e+01
        15         1       -6.7526081088429223e+01
        15         2       -1.8478338445950911e+02
        15         3        1.1106167183259170e+05
        15         4       -3.6880049723731230e+02
        15         5       -3.3772964010490419e+01
        15         6        5.5002922316801181e+04
        15         7       -1.8586054388961279e+02
        15         8        1.8538580335559814e+02
        15         9        2.7421561828354315e+04
        15        13        3.7248841809940757e+02
        15        14       -3.7250154815094038e+02
        15        15        2.2275699865581514e+05
        15        25       -2.8145744328180469e-04
        15        26        0.0000000000000000e+00
        15        27       -2.7992214057117714e-04
        15        28        0.0000000000000000e+00
        15        29       -1.3877989272080853e-04
        15        30        0.0000000000000000e+00
        15        33       -5.5335286979229115e-04
        15        34        0.0000000000000000e+00
        15        31       -1.4011345068922466e-04
        15        32        0.0000000000000000e+00
        15        35       -5.5166056628627453e-04
        15        36        0.0000000000000000e+00
        15        37       -2.7410022835504179e-04
        15        38        0.0000000000000000e+00
        15        39       -2.7582710493603846e-04
        15        40        0.0000000000000000e+00
        15        10       -3.5069309259527380e+01
        15        11        3.4337787627387115e+01
        15        12        5.5373517243155868e+04
        15        16        6.7169910296397546e+01
        15        17       -6.8416734140363943e+01
        15        18        1.1031879158939437e+05
        15        19        3.2992593614010076e+01
        15        20        3.7184539009298140e+02
        15        21        5.5001497097236766e+04
        15        22        1.8460550946506649e+02
        15        23        6.7905649685337153e+01
        15        24        1.1106303943664989e+05
        25         1        0.0000000000000000e+00
        25         2        0.0000000000000000e+00
        25         3        0.0000000000000000e+00
        25         4        0.0000000000000000e+00
        25         5        0.0000000000000000e+00
        25         6        0.0000000000000000e+00
        25         7        0.0000000000000000e+00
        25         8        0.0000000000000000e+00
        25         9        0.0000000000000000e+00
        25        13        0.0000000000000000e+00
        25        14        0.0000000000000000e+00
        25        15        0.0000000000000000e+00
        25        25        1.0000000000000000e+00
        25        26        0.0000000000000000e+00
        25        27        0.0000000000000000e+00
        25        28        0.0000000000000000e+00
        25        29        0.0000000000000000e+00
        25        30        0.0000000000000000e+00
        25        33        0.0000000000000000e+00
        25        34        0.0000000000000000e+00
        25        31        0.0000000000000000e+00
        25        32        0.0000000000000000e+00
        25        35        0.0000000000000000e+00
        25        36        0.0000000000000000e+00
        25        37        0.0000000000000000e+00
        25        38        0.0000000000000000e+00
        25        39        0.0000000000000000e+00
        25        40        0.0000000000000000e+00
        25        10        0.0000000000000000e+00
        25        11        0.0000000000000000e+00
        25        12        0.0000000000000000e+00
        25        16        0.0000000000000000e+00
        25        17        0.0000000000000000e+00
        25        18        0.0000000000000000e+00
        25        19        0.0000000000000000e+00
        25        20        0.0000000000000000e+00
        25        21        0.0000000000000000e+00
        25        22        0.0000000000000000e+00
        25        23        0.0000000000000000e+00
        25        24        0.0000000000000000e+00
        26         1        0.0000000000000000e+00
        26         2        0.0000000000000000e+00
        26         3        0.0000000000000000e+00
        26         4        0.0000000000000000e+00
        26         5        0.0000000000000000e+00
        26         6        0.0000000000000000e+00
        26         7        0.0000000000000000e+00
        26         8        0.0000000000000000e+00
        26         9        0.0000000000000000e+00
        26        13        0.0000000000000000e+00
        26        14        0.0000000000000000e+00
        26        15        0.0000000000000000e+00
        26        25        0.0000000000000000e+00
        26        26        1.0000000000000000e+00
        26        27        0.0000000000000000e+00
        26        28        0.0000000000000000e+00
        26        29        0.0000000000000000e+00
        26        30        0.0000000000000000e+00
        26        33        0.0000000000000000e+00
        26        34        0.0000000000000000e+00
        26        31        0.0000000000000000e+00
        26        32        0.0000000000000000e+00
        26        35        0.0000000000000000e+00
        26        36        0.0000000000000000e+00
        26        37        0.0000000000000000e+00
        26        38        0.0000000000000000e+00
        26        39        0.0000000000000000e+00
        26        40        0.0000000000000000e+00
        26        10        0.0000000000000000e+00
        26        11        0.0000000000000000e+00
        26        12        0.0000000000000000e+00
        26        16        0.0000000000000000e+00
        26        17        0.0000000000000000e+00
        26        18        0.0000000000000000e+00
        26        19        0.0000000000000000e+00
        26        20        0.0000000000000000e+00
        26        21        0.0000000000000000e+00
        26        22        0.0000000000000000e+00
        26        23        0.0000000000000000e+00
        26        24        0.0000000000000000e+00
        27         1        0.0000000000000000e+00
        27         2        0.0000000000000000e+00
        27         3        0.0000000000000000e+00
        27         4        0.0000000000000000e+00
        27         5        0.0000000000000000e+00
        27         6        0.0000000000000000e+00
        27         7        0.0000000000000000e+00
        27         8        0.0000000000000000e+00
        27         9        0.0000000000000000e+00
        27        13        0.0000000000000000e+00
        27        14        0.0000000000000000e+00
        27        15        0.0000000000000000e+00
        27        25        0.0000000000000000e+00
        27        26        0.0000000000000000e+00
        27        27        1.0000000000000000e+00
        27        28        0.0000000000000000e+00
        27        29        0.0000000000000000e+00
        27        30        0.0000000000000000e+00
        27        33        0.0000000000000000e+00
        27        34        0.0000000000000000e+00
        27        31        0.0000000000000000e+00
        27        32        0.0000000000000000e+00
        27        35        0.0000000000000000e+00
        27        36        0.0000000000000000e+00
        27        37        0.0000000000000000e+00
        27        38        0.0000000000000000e+00
        27        39        0.0000000000000000e+00
        27        40        0.0000000000000000e+00
        27        10        0.0000000000000000e+00
        27        11        0.0000000000000000e+00
        27        12        0.0000000000000000e+00
        27        16        0.0000000000000000e+00
        27        17        0.0000000000000000e+00
        27        18        0.0000000000000000e+00
        27        19        0.0000000000000000e+00
        27        20        0.0000000000000000e+00
        27        21        0.0000000000000000e+00
        27        22        0.0000000000000000e+00
        27        23        0.0000000000000000e+00
        27        24        0.0000000000000000e+00
        28         1        0.0000000000000000e+00
        28         2        0.0000000000000000e+00
        28         3        0.0000000000000000e+00
        28         4        0.0000000000000000e+00
        28         5        0.0000000000000000e+00
        28         6        0.0000000000000000e+00
        28         7        0.0000000000000000e+00
        28         8        0.0000000000000000e+00
        28         9        0.0000000000000000e+00
        28        13        0.0000000000000000e+00
        28        14        0.0000000000000000e+00
        28        15        0.0000000000000000e+00
        28        25        0.0000000000000000e+00
        28        26        0.0000000000000000e+00
        28        27        0.0000000000000000e+00
        28        28        1.0000000000000000e+00
        28        29        0.0000000000000000e+00
        28        30        0.0000000000000000e+00
        28        33        0.0000000000000000e+00
        28        34        0.0000000000000000e+00
        28        31        0.0000000000000000e+00
        28        32        0.0000000000000000e+00
        28        35        0.0000000000000000e+00
        28        36        0.0000000000000000e+00
        28        37        0.0000000000000000e+00
        28        38        0.0000000000000000e+00
        28        39        0.0000000000000000e+00
        28        40        0.0000000000000000e+00
        28        10        0.0000000000000000e+00
        28        11        0.0000000000000000e+00
        28        12        0.0000000000000000e+00
        28        16        0.0000000000000000e+00
        28        17        0.0000000000000000e+00
        28        18        0.0000000000000000e+00
        28        19        0.0000000000000000e+00
        28        20        0.0000000000000000e+00
        28        21        0.0000000000000000e+00
        28        22        0.0000000000000000e+00
        28        23        0.0000000000000000e+00
        28        24        0.0000000000000000e+00
        29         1        0.0000000000000000e+00
        29         2        0.0000000000000000e+00
        29         3        0.0000000000000000e+00
        29         4        0.0000000000000000e+00
        29         5        0.0000000000000000e+00
        29         6        0.0000000000000000e+00
        29         7        0.0000000000000000e+00
        29         8        0.0000000000000000e+00
        29         9        0.0000000000000000e+00
        29        13        0.0000000000000000e+00
        29        14        0.0000000000000000e+00
        29        15        0.0000000000000000e+00
        29        25        0.0000000000000000e+00
        29        26        0.0000000000000000e+00
        29        27        0.0000000000000000e+00
        29        28        0.0000000000000000e+00
        29        29        1.0000000000000000e+00
        29        30        0.0000000000000000e+00
        29        33        0.0000000000000000e+00
        29        34        0.0000000000000000e+00
        29        31        0.0000000000000000e+00
        29        32        0.0000000000000000e+00
        29        35        0.0000000000000000e+00
        29        36        0.0000000000000000e+00
        29        37        0.0000000000000000e+00
        29        38        0.0000000000000000e+00
        29        39        0.0000000000000000e+00
        29        40        0.0000000000000000e+00
        29        10        0.0000000000000000e+00
        29        11        0.0000000000000000e+00
        29        12        0.0000000000000000e+00
        29        16        0.0000000000000000e+00
        29        17        0.0000000000000000e+00
        29        18        0.0000000000000000e+00
        29        19        0.0000000000000000e+00
        29        20        0.0000000000000000e+00
        29        21        0.0000000000000000e+00
        29        22        0.0000000000000000e+00
        29        23        0.0000000000000000e+00
        29        24        0.0000000000000000e+00
        30         1        0.0000000000000000e+00
        30         2        0.0000000000000000e+00
        30         3        0.0000000000000000e+00
        30         4        0.0000000000000000e+00
        30         5        0.0000000000000000e+00
        30         6        0.0000000000000000e+00
        30         7        0.0000000000000000e+00
        30         8        0.0000000000000000e+00
        30         9        0.0000000000000000e+00
        30        13        0.0000000000000000e+00
        30        14        0.0000000000000000e+00
        30        15        0.0000000000000000e+00
        30        25        0.0000000000000000e+00
        30        26        0.0000000000000000e+00
        30        27        0.0000000000000000e+00
        30        28        0.0000000000000000e+00
        30        29        0.0000000000000000e+00
        30        30        1.0000000000000000e+00
        30        33        0.0000000000000000e+00
        30        34        0.0000000000000000e+00
        30        31        0.0000000000000000e+00
        30        32        0.0000000000000000e+00
        30        35        0.0000000000000000e+00
        30        36        0.0000000000000000e+00
        30        37        0.0000000000000000e+00
        30        38        0.0000000000000000e+00
        30        39        0.0000000000000000e+00
        30        40        0.0000000000000000e+00
        30        10        0.0000000000000000e+00
        30        11        0.0000000000000000e+00
        30        12        0.0000000000000000e+00
        30        16        0.0000000000000000e+00
        30        17        0.0000000000000000e+00
        30        18        0.0000000000000000e+00
        30        19        0.0000000000000000e+00
        30        20        0.0000000000000000e+00
        30        21        0.0000000000000000e+00
        30        22        0.0000000000000000e+00
        30        23        0.0000000000000000e+00
        30        24        0.0000000000000000e+00
        33         1        0.0000000000000000e+00
        33         2        0.0000000000000000e+00
        33         3        0.0000000000000000e+00
        33         4        0.0000000000000000e+00
        33         5        0.0000000000000000e+00
        33         6        0.0000000000000000e+00
        33         7        0.0000000000000000e+00
        33         8        0.0000000000000000e+00
        33         9        0.0000000000000000e+00
        33        13        0.0000000000000000e+00
        33        14        0.0000000000000000e+00
        33        15        0.0000000000000000e+00
        33        25        0.0000000000000000e+00
        33        26        0.0000000000000000e+00
        33        27        0.0000000000000000e+00
        33        28        0.0000000000000000e+00
        33        29        0.0000000000000000e+00
        33        30        0.0000000000000000e+00
        33        33        1.0000000000000000e+00
        33        34        0.0000000000000000e+00
        33        31        0.0000000000000000e+00
        33        32        0.0000000000000000e+00
        33        35        0.0000000000000000e+00
        33        36        0.0000000000000000e+00
        33        37        0.0000000000000000e+00
        33        38        0.0000000000000000e+00
        33        39        0.0000000000000000e+00
        33        40        0.0000000000000000e+00
        33        10        0.0000000000000000e+00
        33        11        0.0000000000000000e+00
        33        12        0.0000000000000000e+00
        33        16        0.0000000000000000e+00
        33        17        0.0000000000000000e+00
        33        18        0.0000000000000000e+00
        33        19        0.0000000000000000e+00
        33        20        0.0000000000000000e+00
        33        21        0.0000000000000000e+00
        33        22        0.0000000000000000e+00
        33        23        0.0000000000000000e+00
        33        24        0.0000000000000000e+00
        34         1        0.0000000000000000e+00
        34         2        0.0000000000000000e+00
        34         3        0.0000000000000000e+00
        34         4        0.0000000000000000e+00
        34         5        0.0000000000000000e+00
        34         6        0.0000000000000000e+00
        34         7        0.0000000000000000e+00
        34         8        0.0000000000000000e+00
        34         9        0.0000000000000000e+00
        34        13        0.0000000000000000e+00
        34        14        0.0000000000000000e+00
        34        15        0.0000000000000000e+00
        34        25        0.0000000000000000e+00
        34        26        0.0000000000000000e+00
        34        27        0.0000000000000000e+00
        34        28        0.0000000000000000e+00
        34        29        0.0000000000000000e+00
        34        30        0.0000000000000000e+00
        34        33        0.0000000000000000e+00
        34        34        1.0000000000000000e+00
        34        31        0.0000000000000000e+00
        34        32        0.0000000000000000e+00
        34        35        0.0000000000000000e+00
        34        36        0.0000000000000000e+00
        34        37        0.0000000000000000e+00
        34        38        0.0000000000000000e+00
        34        39        0.0000000000000000e+00
        34        40        0.0000000000000000e+00
        34        10        0.0000000000000000e+00
        34        11        0.0000000000000000e+00
        34        12        0.0000000000000000e+00
        34        16        0.0000000000000000e+00
        34        17        0.0000000000000000e+00
        34        18        0.0000000000000000e+00
        34        19        0.0000000000000000e+00
        34        20        0.0000000000000000e+00
        34        21        0.0000000000000000e+00
        34        22        0.0000000000000000e+00
        34        23        0.0000000000000000e+00
        34        24        0.0000000000000000e+00
        10        10        1.0000000000000000e+00
        10        11        0.0000000000000000e+00
        10        12        0.0000000000000000e+00
        10        16        0.0000000000000000e+00
        10        17        0.0000000000000000e+00
        10        18        0.0000000000000000e+00
        10        19        0.0000000000000000e+00
        10        20        0.0000000000000000e+00
        10        21        0.0000000000000000e+00
        10        22        0.0000000000000000e+00
        10        23        0.0000000000000000e+00
        10        24        0.0000000000000000e+00
        10        31        0.0000000000000000e+00
        10        32        0.0000000000000000e+00
        10        35        0.0000000000000000e+00
        10        36        0.0000000000000000e+00
        10        37        0.0000000000000000e+00
        10        38        0.0000000000000000e+00
